route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,scheduled_trip_id,train_id
RED,67_R,5974026_19909,"TAKOMA",0,,RRED_2,5974026,123
RED,67_R,5974062_19909,"TAKOMA",0,,RRED_2,5974062,101
RED,67_R,5974078_19909,"TAKOMA",0,,RRED_2,5974078,102
RED,67_R,5974084_19909,"TAKOMA",0,,RRED_2,5974084,103
RED,67_R,5974085_19909,"TAKOMA",0,,RRED_2,5974085,104
RED,67_R,5974083_19909,"TAKOMA",0,,RRED_2,5974083,105
RED,67_R,5974086_19909,"TAKOMA",0,,RRED_2,5974086,106
RED,67_R,5974095_19909,"TAKOMA",0,,RRED_2,5974095,107
RED,67_R,5974093_19909,"TAKOMA",0,,RRED_2,5974093,108
RED,67_R,5974112_19909,"TAKOMA",0,,RRED_2,5974112,109
RED,67_R,5974111_19909,"TAKOMA",0,,RRED_2,5974111,110
RED,67_R,5974105_19909,"TAKOMA",0,,RRED_2,5974105,111
RED,67_R,5974097_19909,"TAKOMA",0,,RRED_2,5974097,113
RED,67_R,5974094_19909,"TAKOMA",0,,RRED_2,5974094,114
RED,67_R,5974113_19909,"TAKOMA",0,,RRED_2,5974113,115
RED,67_R,5974115_19909,"TAKOMA",0,,RRED_2,5974115,116
RED,67_R,5974117_19909,"TAKOMA",0,,RRED_2,5974117,117
RED,67_R,5974096_19909,"TAKOMA",0,,RRED_2,5974096,118
RED,67_R,5974101_19909,"TAKOMA",0,,RRED_2,5974101,119
RED,67_R,5974087_19909,"TAKOMA",0,,RRED_2,5974087,120
RED,67_R,5974090_19909,"TAKOMA",0,,RRED_2,5974090,121
RED,67_R,5974104_19909,"TAKOMA",0,,RRED_2,5974104,122
RED,67_R,5974138_19909,"TAKOMA",0,,RRED_2,5974138,123
RED,67_R,5974235_19909,"TAKOMA",0,,RRED_2,5974235,101
RED,67_R,5974253_19909,"TAKOMA",0,,RRED_2,5974253,102
RED,67_R,5974234_19909,"TAKOMA",0,,RRED_2,5974234,103
RED,67_R,5974118_19909,"TAKOMA",0,,RRED_2,5974118,104
RED,67_R,5974137_19909,"TAKOMA",0,,RRED_2,5974137,105
RED,67_R,5974164_19909,"TAKOMA",0,,RRED_2,5974164,106
RED,67_R,5974231_19909,"TAKOMA",0,,RRED_2,5974231,107
RED,67_R,5974189_19909,"TAKOMA",0,,RRED_2,5974189,108
RED,67_R,5974186_19909,"TAKOMA",0,,RRED_2,5974186,109
RED,67_R,5974139_19909,"TAKOMA",0,,RRED_2,5974139,110
RED,67_R,5974127_19909,"TAKOMA",0,,RRED_2,5974127,111
RED,67_R,5974242_19909,"TAKOMA",0,,RRED_2,5974242,113
RED,67_R,5974212_19909,"TAKOMA",0,,RRED_2,5974212,114
RED,67_R,5974249_19909,"TAKOMA",0,,RRED_2,5974249,115
RED,67_R,5974136_19909,"TAKOMA",0,,RRED_2,5974136,116
RED,67_R,5974160_19909,"TAKOMA",0,,RRED_2,5974160,117
RED,67_R,5974119_19909,"TAKOMA",0,,RRED_2,5974119,118
RED,67_R,5974250_19909,"TAKOMA",0,,RRED_2,5974250,119
RED,67_R,5974243_19909,"TAKOMA",0,,RRED_2,5974243,120
RED,67_R,5974141_19909,"TAKOMA",0,,RRED_2,5974141,121
RED,67_R,5974210_19909,"TAKOMA",0,,RRED_2,5974210,122
RED,67_R,5974129_19909,"TAKOMA",0,,RRED_2,5974129,123
RED,67_R,5974202_19909,"TAKOMA",0,,RRED_2,5974202,101
RED,67_R,5974134_19909,"TAKOMA",0,,RRED_2,5974134,102
RED,67_R,5974122_19909,"TAKOMA",0,,RRED_2,5974122,103
RED,67_R,5974166_19909,"TAKOMA",0,,RRED_2,5974166,104
RED,67_R,5974238_19909,"TAKOMA",0,,RRED_2,5974238,105
RED,67_R,5974140_19909,"TAKOMA",0,,RRED_2,5974140,106
RED,67_R,5974226_19909,"TAKOMA",0,,RRED_2,5974226,107
RED,67_R,5974194_19909,"TAKOMA",0,,RRED_2,5974194,108
RED,67_R,5974125_19909,"TAKOMA",0,,RRED_2,5974125,109
RED,67_R,5974130_19909,"TAKOMA",0,,RRED_2,5974130,110
RED,67_R,5974244_19909,"TAKOMA",0,,RRED_2,5974244,111
RED,67_R,5974237_19909,"TAKOMA",0,,RRED_2,5974237,113
RED,67_R,5974165_19909,"TAKOMA",0,,RRED_2,5974165,114
RED,67_R,5974143_19909,"TAKOMA",0,,RRED_2,5974143,115
RED,67_R,5974236_19909,"TAKOMA",0,,RRED_2,5974236,116
RED,67_R,5974124_19909,"TAKOMA",0,,RRED_2,5974124,117
RED,67_R,5974206_19909,"TAKOMA",0,,RRED_2,5974206,118
RED,67_R,5974149_19909,"TAKOMA",0,,RRED_2,5974149,119
RED,67_R,5974227_19909,"TAKOMA",0,,RRED_2,5974227,120
RED,67_R,5974222_19909,"TAKOMA",0,,RRED_2,5974222,121
RED,67_R,5974135_19909,"TAKOMA",0,,RRED_2,5974135,122
RED,67_R,5974142_19909,"TAKOMA",0,,RRED_2,5974142,123
RED,67_R,5974230_19909,"TAKOMA",0,,RRED_2,5974230,101
RED,67_R,5974169_19909,"TAKOMA",0,,RRED_2,5974169,102
RED,67_R,5974239_19909,"TAKOMA",0,,RRED_2,5974239,103
RED,67_R,5974154_19909,"TAKOMA",0,,RRED_2,5974154,104
RED,67_R,5974218_19909,"TAKOMA",0,,RRED_2,5974218,105
RED,67_R,5974153_19909,"TAKOMA",0,,RRED_2,5974153,107
RED,67_R,5974209_19909,"TAKOMA",0,,RRED_2,5974209,108
RED,67_R,5974241_19909,"TAKOMA",0,,RRED_2,5974241,110
RED,67_R,5974223_19909,"TAKOMA",0,,RRED_2,5974223,113
RED,67_R,5974188_19909,"TAKOMA",0,,RRED_2,5974188,114
RED,67_R,5974195_19909,"TAKOMA",0,,RRED_2,5974195,116
RED,67_R,5974191_19909,"TAKOMA",0,,RRED_2,5974191,118
RED,67_R,5974185_19909,"TAKOMA",0,,RRED_2,5974185,119
RED,67_R,5974199_19909,"TAKOMA",0,,RRED_2,5974199,121
RED,67_R,5974176_19909,"TAKOMA",0,,RRED_2,5974176,123
RED,67_R,5973920_19909,"TAKOMA",0,,RRED_2,5973920,101
RED,67_R,5973913_19909,"TAKOMA",0,,RRED_2,5973913,103
RED,67_R,5973911_19909,"TAKOMA",0,,RRED_2,5973911,104
RED,67_R,5973910_19909,"TAKOMA",0,,RRED_2,5973910,105
RED,67_R,5973916_19909,"TAKOMA",0,,RRED_2,5973916,107
RED,67_R,5973915_19909,"TAKOMA",0,,RRED_2,5973915,108
RED,67_R,5974184_19909,"TAKOMA",0,,RRED_2,5974184,110
RED,67_R,5974181_19909,"TAKOMA",0,,RRED_2,5974181,113
RED,80_R,5973907_19913,"TAKOMA",0,,RRED_3,5973907,115
RED,80_R,5973930_19913,"TAKOMA",0,,RRED_3,5973930,116
RED,80_R,5973921_19913,"TAKOMA",0,,RRED_3,5973921,117
RED,80_R,5973927_19913,"TAKOMA",0,,RRED_3,5973927,118
RED,80_R,5973924_19913,"TAKOMA",0,,RRED_3,5973924,119
RED,80_R,5973925_19913,"TAKOMA",0,,RRED_3,5973925,120
RED,80_R,5973926_19913,"TAKOMA",0,,RRED_3,5973926,121
RED,80_R,5973928_19913,"TAKOMA",0,,RRED_3,5973928,122
RED,80_R,5973922_19913,"TAKOMA",0,,RRED_3,5973922,123
RED,80_R,5973940_19913,"TAKOMA",0,,RRED_3,5973940,101
RED,80_R,5973946_19913,"TAKOMA",0,,RRED_3,5973946,102
RED,80_R,5973948_19913,"TAKOMA",0,,RRED_3,5973948,103
RED,80_R,5973936_19913,"TAKOMA",0,,RRED_3,5973936,104
RED,80_R,5973943_19913,"TAKOMA",0,,RRED_3,5973943,105
RED,80_R,5973939_19913,"TAKOMA",0,,RRED_3,5973939,106
